sample,gem,gc,ri,np.obs,np.2,size.cat,geo,j.w1,db.ft,s.ft,db.v,s.v,db.rs,s.rs,db.ft232,s.ft232,db.ft235,s.ft235,db.ft147,s.ft147,corr.ft,residual.ft,percent_diff.ft,corr.ft147,residual.ft147,percent_diff.ft147,corr.ft232,residual.ft232,percent_diff.ft232,corr.ft235,residual.ft235,percent_diff.ft235,corr.rs,residual.rs,percent_diff.rs,corr.v,residual.v,percent_diff.v,slope.ft,slope.ft147,slope.ft232,slope.ft235,slope.rs,slope.v
"C50,3b3,8",A1,A,1,term1,term2,common,hexagonal,75.5,0.636467,0.6388420197911471,306237,351928.5605196922,37.70165900719259,36.506347119285614,0.577018,0.5784165344854345,0.58495,0.5862196765797058,0.879072,0.8806414759552535,1.0183394436458395,-0.009297430887789448,-1.4553568174537117,1.0062030649061704,-0.00388346471794343,-0.4409813555205244,1.0224567555448398,-0.01155941768553792,-1.998459068225168,1.0219651105458702,-0.011578814834101059,-1.9751665282983277,1.010768143576481,-1.6012887651679577,-4.386329752291286,1.1990861308192997,-15275.97892401769,-4.340647687547633,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3b3,9",A1,A,1,term2,term2,common,hexagonal,69.8,0.638622,0.6601464214529844,368412,390938.3439275531,37.89061712296753,39.06184231737954,0.577388,0.6028535563098474,0.58508,0.6102587864320833,0.879487,0.8881891575704425,1.0183394436458395,0.009812449272991075,1.486404978367351,1.0062030649061704,0.0032466426253093816,0.3655350437051344,1.0224567555448398,0.012499295139323352,2.0733551305284355,1.0219651105458702,0.012327439553905473,2.0200347504996414,1.010768143576481,0.7632135890304284,1.9538596844185623,1.1990861308192997,-50819.37569984677,-12.999332628590759,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3b4,2",B1,B,1,term1,term2,common,hexagonal,79.4,0.678603,0.6977744368444758,552026,670688.693557788,42.89817402519641,44.257369557423324,0.624356,0.6462522781274705,0.631249,0.6529233927951734,0.891398,0.9011036812128815,1.0183394436458395,0.006726235368078259,0.9639555439285092,1.0062030649061704,0.004176281561651063,0.4634629342574438,1.0224567555448398,0.007875268062516483,1.218605849303191,1.0219651105458702,0.0078089387282034295,1.1959961634661707,1.010768143576481,0.8972618351547297,2.027372715837856,1.1990861308192997,8761.973106133286,1.306414315657214,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3b4,3",B1,B,1,term2,term2,common,hexagonal,71.5,0.691903,0.6799882053948726,637105,549548.9832677693,44.795432970548475,41.70849944073891,0.638427,0.6256557227907906,0.645419,0.632685482395621,0.898386,0.8951093240475283,1.0183394436458395,-0.02460391068201473,-3.6182849182990044,1.0062030649061704,-0.008849422621266534,-0.9886415417114625,1.0224567555448398,-0.02710827628143475,-4.332778442514035,1.0219651105458702,-0.02691021728778409,-4.253332506680945,1.010768143576481,-3.5692971836070626,-8.557721403232119,1.1990861308192997,-214394.78610786062,-39.012861935074525,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3b4,4",B1,B,1,term2,term2,common,hexagonal,73.8,0.656545,0.6803194131270996,442351,489979.8916223568,39.966816523862704,41.71059326702476,0.597301,0.6260842258242577,0.604778,0.6331011085314804,0.88655,0.895154733106174,1.0183394436458395,0.011733743098641947,1.7247403017220393,1.0062030649061704,0.0031054059136086387,0.34691275136678607,1.0224567555448398,0.015369783280569371,2.4549066477972055,1.0219651105458702,0.01503909290576999,2.375464630073726,1.010768143576481,1.31340832453823,3.148860329389211,1.1990861308192997,-40437.05743169127,-8.252799374644013,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3b4,5",B2,B,2,term2,term2,common,hexagonal,76.8,0.612066,0.656735432203825,265494,313193.2369050434,35.14455904037988,38.56561975255069,0.547483,0.5989938519009519,0.55588,0.6064561708036382,0.867446,0.8868730217954147,1.0183394436458395,0.033444482289290645,5.092535083277003,1.0062030649061704,0.014046197954816764,1.5837890667122994,1.0224567555448398,0.03921616000499628,6.547005429277923,1.0219651105458702,0.038366205153399835,6.326294792673856,1.010768143576481,3.0426190544918796,7.889459767570944,1.1990861308192997,-5156.936310695717,-1.6465669443108826,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3b4,7",B1,B,1,term2,term2,common,hexagonal,71.3,0.638452,0.6570700750162384,320415,351103.87421567,37.85735311618195,38.65436686571201,0.576583,0.5993466780525024,0.584235,0.6068063193030686,0.877748,0.8870689015813035,1.0183394436458395,0.006909220541664873,1.0515195873886243,1.0062030649061704,0.0038761737660422124,0.4369642266945084,1.0224567555448398,0.00981549457019204,1.6376990028686218,1.0219651105458702,0.00973853294330218,1.6048832442099672,1.010768143576481,0.3893603357494726,1.0072868017787946,1.1990861308192997,-33101.30839079595,-9.427782152715027,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,3b4,8",B2,B,1,term2,term2,common,hexagonal,76.5,0.68593,0.7067726509110284,736470,827704.1277573449,43.923179353244784,45.80284050315575,0.632064,0.6565549732218383,0.639016,0.6630608150788421,0.895682,0.9043088412179986,1.0183394436458395,0.008263076331037622,1.1691279112719677,1.0062030649061704,0.0030708676367100507,0.3395817332244535,1.0224567555448398,0.010296866485144718,1.5683174913162357,1.0219651105458702,0.010008757998262174,1.5094781309120298,1.010768143576481,1.4066900482997013,3.071185177265987,1.1990861308192997,-55386.83500714484,-6.691622422762933,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"FCT,3b5,1",A2,A,2,term0,term2,common,hexagonal,82.6,0.650547,0.6596101810965701,359550,553749.9874947451,39.30063650620099,38.90225258939635,0.592763,0.6022846665049666,0.59983,0.6096952353792711,0.882756,0.8878551907108243,1.0183394436458395,-0.0028674889488998767,-0.43472478610515297,1.0062030649061704,-3.7660205348699627e-4,-0.0424170582576068,1.0224567555448398,-0.0037898672820593227,-0.6292485086913748,1.0219651105458702,-0.0033100968794582686,-0.5429100782457597,1.010768143576481,-0.8215788133505058,-2.1119055033189644,1.1990861308192997,122618.56915866584,22.143308700269625,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"FCT,3b5,2",A1,A,1,term2,term2,common,hexagonal,81.8,0.674019,0.6794281073262581,417893,393899.66209363693,42.28330814178865,41.49622015576209,0.619668,0.6251330908839006,0.626606,0.6321572961619942,0.891663,0.8947120170857731,1.0183394436458395,-0.006952026140466971,-1.0232173302080718,1.0062030649061704,-0.002482026377657487,-0.2774106450187025,1.0224567555448398,-0.008450641911059265,-1.3518148429977632,1.0219651105458702,-0.008212173896711361,-1.2990712828230873,1.010768143576481,-1.2424007189859338,-2.9940093683771734,1.1990861308192997,-107190.0383728327,-27.212523565798776,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"FCT,3b5,3",A1,A,1,term1,term2,common,hexagonal,77.2,0.669826,0.6546166904248967,417539,403494.6893506368,41.68351875484433,38.30783700566336,0.61349,0.5965557780872383,0.620753,0.6040587687561196,0.890423,0.8861327481078912,1.0183394436458395,-0.027493545754621485,-4.199945732635698,1.0062030649061704,-0.009813603555055672,-1.1074642683063118,1.0224567555448398,-0.03071121687196554,-5.148088074921711,1.0219651105458702,-0.030329139510560932,-5.020892184549332,1.010768143576481,-3.824535863906071,-9.983690447833583,1.1990861308192997,-97170.53462552279,-24.082233841021292,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"FCT,3b5,4",A2,A,2,term2,term2,common,hexagonal,77.7,0.656865,0.6907728357037138,438501,518993.1103368002,40.04341018662016,43.19148614579167,0.599075,0.6381676687900544,0.606828,0.6449768205963771,0.88628,0.8987067527384561,1.0183394436458395,0.02186129705328943,3.1647592266737847,1.0062030649061704,0.006929100373415431,0.7710079347130437,1.0224567555448398,0.02563938796202947,4.017656991404929,1.0219651105458702,0.024819776494047652,3.848165655177821,1.010768143576481,2.716882768990068,6.29032017981346,1.1990861308192997,-6807.357113593491,-1.3116469136123716,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"FCT,3b5,5",A2,A,2,term1,term2,common,hexagonal,77,0.619383,0.6072706254637518,235597,293907.4872298473,35.86620955705137,33.36030523874696,0.555855,0.5420796216873831,0.563648,0.55048916980112,0.872445,0.8696494130189194,1.0183394436458395,-0.02347151415993931,-3.8650830742907942,1.0062030649061704,-0.008207419943144445,-0.9437619137409675,1.0224567555448398,-0.026258078165993792,-4.843952274807483,1.0219651105458702,-0.025539420827838777,-4.639404774678061,1.010768143576481,-2.8921168123588927,-8.669335582097098,1.1990861308192997,11406.392067212728,3.880946407565479,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3b6,1",B2,B,2,term1,term2,common,hexagonal,73.5,0.62825,0.6755260934436602,344433,536458.8362683794,36.7875610985535,41.04000181136747,0.566297,0.6205716626899167,0.574579,0.627679887244173,0.876958,0.8934856563530968,1.0183394436458395,0.03575433797316152,5.292813752152044,1.0062030649061704,0.011087828959111423,1.240963285786607,1.0224567555448398,0.04155746939514049,6.696643094369854,1.0219651105458702,0.0404801959918375,6.4491784450136995,1.010768143576481,3.8563069730761725,9.396459071324974,1.1990861308192997,123454.0029718955,23.012763445308224,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3b6,2",B2,B,2,term1,term2,common,hexagonal,71.2,0.663873,0.6661646369281982,448934,491146.88075907197,40.91874973949143,39.81447272075205,0.607043,0.6097831842827761,0.614245,0.6170727386549502,0.889084,0.8902651098896988,1.0183394436458395,-0.00988342454329627,-1.4836309217598929,1.0062030649061704,-0.004333935869338834,-0.4868140760762596,1.0224567555448398,-0.010892031973430139,-1.786213896049182,1.0219651105458702,-0.010664220672297997,-1.728195073978326,1.010768143576481,-1.5448959909043225,-3.8802372236342433,1.1990861308192997,-47163.652294159576,-9.602759203370633,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3b6,3",C2,C,2,term2,term2,common,ellipsoid,72.2,0.594262,0.657823970152608,221979,304332.1855149668,33.51356722814149,40.4630198758843,0.52838,0.5983042325286716,0.537232,0.606007949366056,0.863433,0.8902877224471522,1.0789940033409335,0.016618835739218185,2.5263347784913943,1.025249465210517,0.005053500952039713,0.5676255916625528,1.0962244132764534,0.019081177041659236,3.189209770590222,1.093844539589943,0.018359659673071627,3.0296070690619885,1.1710832345305542,1.2158431656951834,3.0048255652312745,1.3282935307858121,9478.915844662988,3.114660984221409,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"MM,3b6,4",A2,A,2,term0,term2,common,hexagonal,72,0.65589,0.6674727742586042,481552,571563.755850376,39.93980814268714,39.973777127406436,0.59862,0.6112981515475221,0.606093,0.6185613763332014,0.88578,0.8907027564976778,1.0183394436458395,-4.458834342654372e-4,-0.06680174105388831,1.0062030649061704,-5.717943349098364e-4,-0.06419586452816003,1.0224567555448398,-7.649114567299664e-4,-0.12512903151981844,1.0219651105458702,-8.445234128767742e-4,-0.1365302531307505,1.010768143576481,-0.3961086037782664,-0.990921129408835,1.1990861308192997,-5858.56861791946,-1.0250070194186904,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"MM,3b6,5",A1,A,1,term1,term2,common,hexagonal,77.9,0.62821,0.6700955324237075,334396,469279.8133368287,36.81570351316666,40.25380598504001,0.567766,0.614370670350339,0.575674,0.621576638956034,0.875429,0.8915120594265933,1.0183394436458395,0.03036451053095457,4.531370388506756,1.0062030649061704,0.01065271651884947,1.1949043657021456,1.0224567555448398,0.033854488081667466,5.510433638110079,1.0219651105458702,0.033257895907650714,5.3505704402773,1.010768143576481,3.041665690574412,7.556218886991262,1.1990861308192997,68310.20753537817,14.556391643965316,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"MM,3b6,6",A1,A,1,term1,term2,common,hexagonal,76.5,0.662813,0.6791312227670089,459621,531972.9594024005,40.787582929507394,41.50160536595786,0.605873,0.6247571337425468,0.613815,0.631791334690657,0.887709,0.8946782733293304,1.0183394436458395,0.00416260110577904,0.6129303095238655,1.0062030649061704,0.0014627567845387768,0.16349528407518812,1.0224567555448398,0.005278191890328077,0.8448389950683046,1.0219651105458702,0.00449382036094359,0.7112823671669845,1.010768143576481,0.27481588732790385,0.6621813419134012,1.1990861308192997,-19152.20713089686,-3.6002219271467792,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"MM,3b6, 9",B2,B,2,term0,term2,common,hexagonal,76.2,0.674869,0.6782491862649567,480533,623670.0378739776,42.38684188384117,41.3813124422066,0.620208,0.6237391434317072,0.627185,0.6307906452359985,0.892088,0.8943766206620535,1.0183394436458395,-0.008996535728867494,-1.3264351673476267,1.0062030649061704,-0.0032450591039622223,-0.3628291514999687,1.0224567555448398,-0.01039671601124681,-1.6668371899903278,1.0219651105458702,-0.01017054262171313,-1.6123483597173531,1.010768143576481,-1.4619570407933722,-3.5328919130710283,1.1990861308192997,47469.58217298705,7.61132959582372,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3b7,2",B2,B,2,term1,term2,common,hexagonal,73,0.664592,0.659785201490121,404796,433668.1841560869,41.003356045353115,38.971916463740534,0.607632,0.6024824697942356,0.614515,0.6098887318752347,0.889074,0.887986339383249,1.0183394436458395,-0.01699504604135471,-2.5758452907054448,1.0062030649061704,-0.0066026443451395744,-0.7435524683550246,1.0224567555448398,-0.018794973490986466,-3.1195884417027884,1.0219651105458702,-0.018124158031860738,-2.9717155088493103,1.010768143576481,-2.4729696066265134,-6.345517056948852,1.1990861308192997,-51717.08525504236,-11.925496761004775,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3b7,3",B1,B,1,term2,term2,common,hexagonal,77.3,0.676973,0.6770448128480329,434558,411838.13973247615,42.63235831190285,41.20063437690971,0.621093,0.6223645199236381,0.62824,0.6294376193573519,0.895467,0.8939378073610912,1.0183394436458395,-0.012343495335222054,-1.8231430329254488,1.0062030649061704,-0.0070838325612425646,-0.7924301336078483,1.0224567555448398,-0.01267621374797312,-2.0367828406298685,1.0219651105458702,-0.01260174169198569,-2.0020636365605085,1.010768143576481,-1.8907952902996925,-4.58923829425151,1.1990861308192997,-109234.33110409707,-26.523607350949586,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3b7,4",B1,B,1,term2,term2,common,hexagonal,77.4,0.647223,0.6876530377558759,418019,493611.41109010275,38.86357803550118,42.72552742152901,0.586935,0.6345731445483546,0.595082,0.641442711142431,0.883316,0.8976276755789075,1.0183394436458395,0.02856032802108477,4.153305003100122,1.0062030649061704,0.008832409098248784,0.9839724574615519,1.0224567555448398,0.03445748873264398,5.430026314329525,1.0219651105458702,0.03328966922857346,5.189811755641192,1.010768143576481,3.4434607978457805,8.059492780212356,1.1990861308192997,-7629.3742288501235,-1.545623552745922,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"DCA,3b7,5",B2,B,2,term2,term2,common,hexagonal,73.6,0.637722,0.6440373816078624,289800,279529.9422642371,37.78385611699363,37.091276699788466,0.576028,0.5843941251522631,0.583936,0.5920974683808371,0.881027,0.882465922230534,1.0183394436458395,-0.005380085072849705,-0.8353684470019629,1.0062030649061704,-0.0040261454345545955,-0.45623806349122814,1.0224567555448398,-0.004569594830719947,-0.7819371609064938,1.0219651105458702,-0.004664750410876217,-0.7878348852989606,1.010768143576481,-1.0994414047460523,-2.9641508801241194,1.1990861308192997,-67965.21844719595,-24.314110286957757,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"15MFS07,4a,3",C1,C,1,term0,term2,common,ellipsoid,82.1,0.649033,0.6688024300542317,296785,308281.77145171666,39.1139774730945,41.87856163229414,0.590663,0.6109096759509239,0.598166,0.6184108081183614,0.882406,0.893977711937215,1.0789940033409335,-0.03150028491614443,-4.709953717361664,1.025249465210517,-0.010708567661336543,-1.1978562237453878,1.0962244132764534,-0.03658952466818588,-5.989350980770063,1.093844539589943,-0.03588980474999648,-5.803553928689959,1.1710832345305542,-3.927161622252605,-9.377498818450878,1.3282935307858121,-85935.824082550593,-27.875739677332795,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"15MFS07,4a,4",C2,C,2,term1,term2,common,ellipsoid,85.3,0.639511,0.6902125830838083,283980,383832.49537565984,38.018378121757095,44.86791981125643,0.579652,0.6357471477886915,0.587174,0.6428130774388416,0.878717,0.9010209666273732,1.0789940033409335,1.8404901324442502e-4,0.026665554606685155,1.025249465210517,1.168323059832499e-4,0.012966657859313406,1.0962244132764534,3.1847418416874884e-4,0.0500944731370785,1.093844539589943,5.360037496564551e-4,0.0833840767197913,1.1710832345305542,0.34523458882347313,0.7694463890364289,1.3282935307858121,6623.698503104912,1.7256742414740698,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"15MFS07,4a,5",C2,C,2,term1,term2,common,ellipsoid,85.2,0.621223,0.6901642632420298,259516,383883.2700579266,36.08800815292055,44.86052924111652,0.559644,0.6356916344145032,0.567336,0.6427584608549031,0.872215,0.9010047453845323,1.0789940033409335,0.019868371504565108,2.8787887989496754,1.025249465210517,0.0067667830859412526,0.751026353701757,1.0962244132764534,0.022196218870815687,3.4916644594921045,1.093844539589943,0.022181075142103213,3.4509192010636776,1.1710832345305542,2.5984679256293077,5.792325613599104,1.3282935307858121,39169.846122515795,10.20358248917834,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"15MFS07,4a,6",B2,B,2,term0,term2,common,hexagonal,77.3,0.573424,0.5730501470804766,175888,355118.61026083154,31.76307680715083,30.51453940879449,0.505833,0.5026939005895522,0.514625,0.5117604954431039,0.856255,0.8577447985834357,1.0183394436458395,-0.010890130052695235,-1.9003799419958742,1.0062030649061704,-0.0038216067577973023,-0.4455412337222774,1.0224567555448398,-0.014498467437960683,-2.884154237987986,1.0219651105458702,-0.014168299571564624,-2.7685410846917975,1.010768143576481,-1.5905667698465322,-5.212488212711218,1.1990861308192997,144213.74888328655,40.610022881471295,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"15MFS07,4a,7",B1,B,1,term1,term2,common,hexagonal,82.2,0.652032,0.6587494329604364,333565,427797.38758867583,39.4722323750686,38.79717409470269,0.594237,0.6012949415569945,0.601335,0.6087218477394291,0.883546,0.8875570114416038,1.0183394436458395,-0.005240471158847515,-0.7955181282352999,1.0062030649061704,-0.0014696817439834309,-0.16558730594627583,1.0224567555448398,-0.006286693487704498,-1.0455257566986544,1.0219651105458702,-0.005821542010671754,-0.9563550301818208,1.010768143576481,-1.1001009458648738,-2.835518234342434,1.1990861308192997,27824.222361936118,6.504065515399759,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"15MFS07,4a,8",C1,C,1,term2,term2,common,ellipsoid,83.7,0.651392,0.6863057691971677,295650,370668.64986365696,39.3839835444564,44.29064826907382,0.592992,0.6312161771498289,0.600395,0.6383613243052336,0.883846,0.8997350028224717,1.0789940033409335,-0.016542292627089616,-2.4103385647538116,1.025249465210517,-0.006427636005983062,-0.7143921249945314,1.0962244132764534,-0.01883613012780172,-2.9841012967781833,1.093844539589943,-0.018377468041870237,-2.8788504788994733,1.1710832345305542,-1.8312745688662986,-4.134675468602242,1.3282935307858121,-22041.332513168396,-5.946370841255622,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"15MFS07,4a,9",C2,C,2,term0,term2,common,ellipsoid,95.3,0.676953,0.7235168296011842,405212,547105.4570056524,42.69259533458992,50.42836143731995,0.623297,0.6744973913216081,0.630059,0.6808682597800856,0.892568,0.9119080433884141,1.0789940033409335,-0.006911397942470754,-0.9552504737561451,1.025249465210517,-0.0031968212756067205,-0.3505639958748648,1.0962244132764534,-0.008775996800365449,-1.3011164925589684,1.093844539589943,-0.00831833698941431,-1.221724888762043,1.1710832345305542,0.4317788023843434,0.856222153720033,1.3282935307858121,8864.97880887182,1.6203418729161447,0.9267892100453374,0.9753723692942063,0.912221975618247,0.9142066937362753,0.8539102691542371,0.7528456450498594
"16MFS05,4a,10",B1,B,1,term2,term2,common,hexagonal,85.2,0.655486,0.663189895018465,340378,319316.593757694,39.83076307626707,39.34571151786167,0.595796,0.606394761868011,0.603489,0.613738366840312,0.887105,0.8890973439838427,1.0183394436458395,-0.004317353539171731,-0.6509980884210432,1.0062030649061704,-0.003510425909745707,-0.39483032240500104,1.0224567555448398,-0.0027808832585823895,-0.4585928892287631,1.0219651105458702,-0.0030063357579047656,-0.4898399579257494,1.010768143576481,-0.9139549339714392,-2.322883228472138,1.1990861308192997,-88825.94527831761,-27.81751622520473,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"BF16,4a1,7",A2,A,2,term1,term2,common,hexagonal,83.3,0.697641,0.7201575226326941,732846,928785.3798166703,45.75416280191245,48.05506623667106,0.647363,0.6721065346837043,0.653726,0.6783347445536461,0.90031,0.9087704918689418,1.0183394436458395,0.009722174828166952,1.3500067030648246,1.0062030649061704,0.002875810503267462,0.31645069123593383,1.0224567555448398,0.010205862043930147,1.5184887391004258,1.0219651105458702,0.010249580696936489,1.5109915538353942,1.010768143576481,1.8082160404859309,3.762800016923236,1.1990861308192997,50039.90519026981,5.387671498462542,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"BF16,4a1,8",B2,B,2,term1,term2,common,hexagonal,81.3,0.654701,0.6444017244447334,388389,384034.96461236686,39.83959427570519,37.12124588263498,0.59905,0.5847651303319653,0.606258,0.5924698132374415,0.883146,0.8825887515472977,1.0183394436458395,-0.02230612764964135,-3.461525133077824,1.0062030649061704,-0.006035460412327054,-0.6838360903360794,1.0224567555448398,-0.027737589077170943,-4.743372618922163,1.0219651105458702,-0.027104710751876593,-4.5748678069803965,1.010768143576481,-3.1473468642597524,-8.478559351727082,1.1990861308192997,-81676.89865041012,-21.26808915246878,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"BF16,4a1,9",B1,B,1,term1,term2,common,hexagonal,86.7,0.702529,0.7225755748358532,714074,884328.3150524152,46.517927224944884,48.4539543782627,0.652402,0.6749437301263789,0.659084,0.681117890626451,0.901729,0.9095390661498507,1.0183394436458395,0.007162583830785274,0.9912573964892726,1.0062030649061704,0.0022165826350745155,0.243703950447943,1.0224567555448398,0.007890897895414195,1.1691193714677037,1.0219651105458702,0.0075570377074366535,1.1095050961715525,1.010768143576481,1.4351154340793144,2.9618128231101246,1.1990861308192997,28092.085273754667,3.176657899062026,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"BF16,4a1,10",B2,B,2,term1,term2,common,hexagonal,91.7,0.71399,0.7279489039961646,744938,892247.5909308298,48.41773838006906,49.42392377794487,0.664682,0.6811997565632322,0.671155,0.6872606285799215,0.905173,0.9113139455604771,1.0183394436458395,8.647246274716691e-4,0.1187891928574461,1.0062030649061704,5.260986901640674e-4,0.05772968719802765,1.0224567555448398,0.001591155374176978,0.23358131867289933,1.0219651105458702,0.00136363481150803,0.19841596547232632,1.010768143576481,0.48481623935072804,0.9809343376477817,1.1990861308192997,-997.2331894377712,-0.1117664199459946,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,4a2,1",B2,B,2,term1,term2,common,hexagonal,87.1,0.697056,0.7079312674005024,602877,698389.7160336832,45.618736508693395,45.83446278045824,0.645359,0.6580391291023784,0.651787,0.6645018456488189,0.89954,0.904495411411297,1.0183394436458395,-0.0019083518294918944,-0.2695673884414362,1.0062030649061704,-6.244935943995333e-4,-0.0690433126051051,1.0224567555448398,-0.0018125401992838963,-0.27544565651534375,1.0219651105458702,-0.00160172785854229,-0.2410418976306025,1.010768143576481,-0.27550283273842524,-0.6010822774514711,1.1990861308192997,-24511.733256263775,-3.509750028318227,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,4a2,2",B1,B,1,term2,term2,common,hexagonal,86.1,0.675124,0.7176049365530838,564367,680471.7659533279,42.385322633625734,47.540853955855354,0.619193,0.6691987807143444,0.626446,0.6754718595826613,0.894762,0.9078377933747789,1.0183394436458395,0.030099538001130077,4.194444110948992,1.0062030649061704,0.007525526613204048,0.8289505755459683,1.0224567555448398,0.03610071487826838,5.394617551414579,1.0219651105458702,0.035265903941643084,5.220928665101169,1.010768143576481,4.69912008257527,9.884382991813096,1.1990861308192997,3747.123561232118,0.5506655453929774,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,4a2,3",A1,A,1,term1,term2,common,hexagonal,85.3,0.663628,0.6823277033327739,419799,528771.3710167942,40.90182862467766,41.88811064449288,0.607267,0.6284792573207959,0.61469,0.6354468843087866,0.888379,0.8956932280041561,1.0183394436458395,0.006529135024972765,0.9568913870976862,1.0062030649061704,0.0018035554058772885,0.2013586068855396,1.0224567555448398,0.007575010751347699,1.2052920861127436,1.0219651105458702,0.007255150507345709,1.1417398820418434,1.010768143576481,0.5458452566440712,1.3031030720786034,1.1990861308192997,25396.212384983024,4.8028720496247175,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
"C50,4a2,4",B2,B,2,term2,term2,common,hexagonal,91.9,0.737772,0.7490879463585676,1139350,1217833.934537235,52.91729148842009,53.918920922304835,0.691358,0.7056432938474754,0.697506,0.7112815440313095,0.915185,0.9185480445579404,1.0183394436458395,-0.002214381658910747,-0.2956103712087744,1.0062030649061704,-0.002313907398213244,-0.2519092400144222,1.0224567555448398,-0.0012403637524940336,-0.17577772839461547,1.0219651105458702,-0.001545252365098282,-0.21724904548208862,1.010768143576481,0.4318084414589407,0.8008477062832186,1.1990861308192997,-148344.8486117341,-12.181040813918829,0.9819908344312178,0.9938351758978702,0.9780364739896767,0.9785069858851269,0.9893465740437968,0.8339684483855466
